Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
31,-16.722724702886612,-0.4046895503997803,7.184062480926514,44.924056152669294
32,-21.59362561076814,-0.42456763982772827,4.320324420928955,60.38080224680782
33,-27.067862060677662,-0.42883503437042236,6.2191162109375,75.80045803175743
34,-20.572409126188866,-0.3664403557777405,4.995030879974365,62.85041974916299
35,-20.047202821030606,-0.37547188997268677,3.6004531383514404,62.119354375248356
36,-17.239197349280055,-0.3992375135421753,3.8371360301971436,47.71872548747549
37,-19.34995129843467,-0.4155108332633972,1.588837742805481,54.52501283438783
38,-18.360746252263276,-0.38705551624298096,5.0372843742370605,56.33112283957873
39,-21.980660746745237,-0.4088832437992096,2.510986089706421,62.80613651054828
40,-17.833105656230106,-0.4251667261123657,11.998364448547363,51.154234376977165
41,-17.727526775923067,-0.41846489906311035,2.626251459121704,49.48728040144801
42,-18.960263496442167,-0.37982702255249023,4.006688594818115,56.44468413668019
43,-20.50369344349282,-0.42445385456085205,6.941128730773926,57.65145772673804
44,-25.562227694134872,-0.42009884119033813,9.738202095031738,65.88790963317788
45,-21.096708452708864,-0.4142110347747803,12.47146224975586,61.2657924911122
46,-22.019746281890498,-0.4536208212375641,3.349715232849121,61.39632048329619
47,-16.988785871696145,-0.4680648446083069,8.039765357971191,48.65099551414769
48,-19.340526723339696,-0.42997506260871887,5.3906168937683105,51.6357323573297
49,-25.336438127641518,-0.38866233825683594,3.9417824745178223,67.4467721899395
50,-22.34594807419568,-0.39451712369918823,3.941164016723633,62.945456171683134
51,-26.418613339829008,-0.3926110863685608,9.230219841003418,72.05260838581829
52,-18.75310362873769,-0.432666540145874,3.206449508666992,52.64911619447804
53,-26.72681336059045,-0.41029155254364014,10.809247970581055,65.14166838022592
54,-16.957907529210033,-0.40901345014572144,4.0037994384765625,47.04802853396603
55,-25.637723495734388,-0.4071142375469208,4.254146575927734,60.638651249936856
56,-23.813253329825557,-0.35767829418182373,5.462961196899414,60.95525264910634
57,-26.376757355699,-0.39870643615722656,10.30305004119873,71.92082499722785
58,-26.753792050203415,-0.3891358971595764,2.853703022003174,64.44026944238632
59,-24.02891540438324,-0.4533478021621704,10.067012786865234,63.161980809386684
60,-31.525123138309745,-0.44396793842315674,4.896416187286377,78.96712671490712
61,-26.642656741396472,-0.4722973108291626,5.985126495361328,69.91637689253083
62,-27.51430017132589,-0.37373870611190796,7.350849628448486,68.89927284463779
63,-23.67470537028058,-0.38704913854599,1.7426801919937134,58.30780938387638
64,-16.683994022177327,-0.39101094007492065,3.9054665565490723,53.13571444907626
65,-24.31617283005998,-0.3923381567001343,12.929041862487793,64.86820174301232
66,-27.977379420617623,-0.4370653033256531,7.068264484405518,73.52509970234655
67,-18.979275925730366,-0.4016511142253876,5.229740619659424,51.32687023383281
68,-31.21108935653544,-0.3963059186935425,7.101072311401367,74.70493288346377
69,-26.49649187882921,-0.4032309651374817,8.95028305053711,67.96633659538902
70,-27.00108810173447,-0.4064326286315918,6.814708709716797,64.38523591236672
71,-16.51737613112243,-0.42584240436553955,4.629746913909912,46.87540305990804
72,-18.96310435028174,-0.4698322117328644,3.985569477081299,51.48096391957006
73,-17.8145771063754,-0.4803478717803955,4.9370317459106445,54.6499046775901
74,-26.413824070671556,-0.38071292638778687,13.53931713104248,64.3051943035441
75,-15.9476533854442,-0.4801066517829895,2.355260133743286,50.5979209799862
76,-23.435948606546358,-0.4511263370513916,6.39893102645874,59.37060660002236
77,-27.695684658092297,-0.3865932822227478,3.8800079822540283,65.36620478889007
78,-21.473089479506193,-0.41075101494789124,3.2105965614318848,62.17144594218393
79,-21.587609994489963,-0.4380718171596527,4.452008247375488,60.10832068258537
80,-19.871382819053927,-0.3576242923736572,7.741759777069092,58.79350439584993
81,-19.522676492564187,-0.47593581676483154,6.90929651260376,56.958229611703146
82,-24.06009350165918,-0.47698062658309937,6.491827487945557,63.26707318653139
83,-27.822581205269138,-0.3687785267829895,2.3983941078186035,73.90604338991045
84,-15.077568183846886,-0.4655293822288513,1.3853487968444824,46.58165113871637
85,-22.65364639588262,-0.39990878105163574,10.017680168151855,62.47551265455677
86,-32.320481956124105,-0.43087238073349,2.140620231628418,78.85641038993406
87,-24.41697997559264,-0.422497034072876,10.93044662475586,64.73900377826209
88,-11.810035123523686,-0.44992098212242126,5.779589653015137,40.757234495302676
89,-19.27833195026793,-0.4967755973339081,2.2221877574920654,60.08962181254381
90,-18.780517250392545,-0.47855132818222046,2.0540871620178223,58.129245409658324
91,-18.592771016602878,-0.42791488766670227,2.041231632232666,53.20764374514374
92,-22.460889243950966,-0.39208829402923584,8.011656761169434,59.163628228293796
93,-26.301502952398174,-0.4814496636390686,3.957413911819458,63.93750876611608
94,-24.41833788040942,-0.3957769572734833,4.338808536529541,71.52207743213117
95,-15.774176653341557,-0.4695608913898468,0.9906340837478638,48.289233046384076
96,-16.988594845875042,-0.4107179045677185,5.366634845733643,48.83454293963615
97,-16.01151853838019,-0.4689933657646179,4.935034275054932,47.952435399437014
98,-16.91966808046586,-0.4867437481880188,3.0953376293182373,53.623291025877855
99,-21.841121749115953,-0.4185715913772583,5.059813976287842,60.693345386771476
100,-17.792888925133788,-0.4838692247867584,1.7642961740493774,56.50016990728238
101,-31.336694532380672,-0.4168272018432617,7.60946798324585,73.72208508603849
102,-32.670295509401235,-0.38079357147216797,4.071777820587158,72.1721084211295
103,-19.176255896236494,-0.4444785714149475,8.32453727722168,58.24240830922579
104,-19.891458451715884,-0.46173492074012756,3.9642539024353027,61.12187408002625
105,-18.90041727721475,-0.42444199323654175,9.770047187805176,60.17502344877345
106,-24.3293960272481,-0.4675695598125458,5.064701557159424,60.25217882811632
107,-21.765971074726544,-0.409184068441391,6.7420244216918945,57.92779674628062
108,-18.00911916790238,-0.4252576231956482,0.7358428835868835,51.34148992347521
109,-17.563186613781838,-0.3629347085952759,5.96356201171875,53.61412445694531
110,-15.447788582337992,-0.459993839263916,5.298011779785156,46.07818117711166
111,-22.52279142019323,-0.4326416254043579,7.867910861968994,66.50150046552189
112,-20.78381969849767,-0.38621339201927185,7.769811630249023,62.40257976496718
113,-18.465397979248944,-0.4211023449897766,2.1749346256256104,59.11589330627467
114,-34.58451455476647,-0.3867955207824707,1.913540244102478,77.80201588435806
115,-15.93657508764181,-0.4243646264076233,1.1156210899353027,44.99631924448101
116,-16.285156661823038,-0.3993973731994629,7.868858814239502,49.061722173039925
117,-19.926817511137756,-0.3821898102760315,7.938621997833252,55.385299374570764
118,-16.99754918776579,-0.4459860920906067,5.259117603302002,51.268686419789354
119,-19.922786794876497,-0.40077292919158936,12.967670440673828,61.74584478021979
120,-23.20382310618446,-0.3924804925918579,8.931138038635254,66.04974490814412
121,-15.636651178592787,-0.45235851407051086,5.6686930656433105,45.40466822615886
122,-13.924081444219587,-0.409049928188324,3.3985977172851562,40.464488750882296
123,-17.759974959385136,-0.43195706605911255,3.367166042327881,52.16973610539787
124,-15.355805639464274,-0.43373578786849976,4.882420539855957,44.468354562104565
125,-16.522662901058727,-0.4725813567638397,5.155023097991943,47.123328929158966
126,-26.07306762068696,-0.3583942651748657,3.251248598098755,64.33217117489633
127,-16.689550547610615,-0.4416211247444153,3.9678304195404053,51.463562210219955
128,-21.18763394025755,-0.41347628831863403,5.657313823699951,58.64308214187246
129,-27.643505335935828,-0.4152095913887024,1.9510403871536255,79.35022699512945
130,-21.468947342497355,-0.479584276676178,3.0830230712890625,65.18160115018932
131,-17.28487523191358,-0.4555397629737854,1.1131037473678589,49.151607856575765
132,-17.623273939786866,-0.4242493510246277,2.0552525520324707,51.96935293613101
133,-15.110431287710677,-0.39922231435775757,0.7059096097946167,47.37451790633609
134,-24.334164951644972,-0.41875866055488586,7.4276018142700195,65.31941338166652
135,-19.62663316509967,-0.38568758964538574,5.397767066955566,57.872525673227535
136,-17.45985366528045,-0.45530226826667786,2.8638415336608887,52.40357723084996
137,-19.181468584795653,-0.48671284317970276,1.777583360671997,57.25536489513973
138,-25.257561228846818,-0.4489748179912567,6.422321796417236,69.91207312771438
139,-12.673347218735499,-0.39066988229751587,7.4908976554870605,44.76507854519218
140,-18.921112444715078,-0.3514411449432373,6.049037933349609,58.09887998474955
141,-16.118076872156966,-0.3594970107078552,3.5713584423065186,49.938359635017385
142,-9.658549647363099,-0.4006868004798889,1.2769124507904053,46.97523180212256
143,-14.71602635008267,-0.38483697175979614,5.934084415435791,58.56102135763261
144,-18.057640830871648,-0.3967837989330292,8.302879333496094,60.210258733315584
145,-25.89076705320481,-0.39282935857772827,4.977194786071777,70.84984502457401
146,-15.461082828319999,-0.3792300224304199,1.8469665050506592,52.68960752910333
147,-18.956957148371373,-0.3731478452682495,4.56152868270874,57.39590340798323
148,-12.46039105040816,-0.43246549367904663,3.1539008617401123,41.578561980347686
149,-22.24712722798836,-0.3689391613006592,6.822017192840576,63.000165920251064
150,-13.86480275786611,-0.36514419317245483,4.408900260925293,46.219938932873426
151,-23.290259526251212,-0.4319762587547302,4.637990951538086,60.48889920699043
152,-14.241457750200038,-0.43870657682418823,0.7532599568367004,46.580529843516345
153,-20.4702335613218,-0.38878780603408813,5.269697666168213,64.02102236599552
154,-25.068306134801652,-0.4286286532878876,8.155328750610352,64.14110270176447
155,-23.685726055457135,-0.4412034749984741,6.563297748565674,65.15222735700966
156,-15.385910135349526,-0.4593978524208069,3.0055177211761475,42.33716811454616
157,-24.04496520540457,-0.43035876750946045,12.070258140563965,63.34728100678431
158,-22.377402936433413,-0.38997527956962585,3.06789493560791,65.8900422749434
159,-20.807007326749673,-0.407565712928772,7.640977382659912,60.80616756980393
160,-15.042674643153394,-0.40945810079574585,5.795198440551758,53.479604464063186
161,-27.878665714292673,-0.37161046266555786,5.937707424163818,65.63359208084586
162,-16.69677184262255,-0.41392579674720764,4.8455376625061035,48.91850914608268
163,-17.63709952172619,-0.5211907625198364,1.705480694770813,49.2883445134782
164,-23.228389754487623,-0.36384332180023193,1.5773804187774658,58.56214558753255
165,-20.846586848758303,-0.37124985456466675,2.9217374324798584,54.70546537493269
166,-21.6531383279624,-0.44956228137016296,1.7841931581497192,54.23487592606398
167,-15.047348285533978,-0.4201125502586365,1.6831263303756714,44.511272197366694
168,-19.16289127277305,-0.4122096002101898,4.662883281707764,54.525725600157415
169,-22.434500351266877,-0.39558255672454834,2.019115447998047,58.95325398451894
170,-13.67652005816335,-0.3747323155403137,2.3259923458099365,39.840073366176306
171,-16.775218892766723,-0.4070294499397278,7.255048751831055,54.16743630258489
172,-30.58214142709324,-0.3437640964984894,2.5352284908294678,70.7382875408343
173,-22.9652221762987,-0.4049025774002075,3.3427734375,61.32115254523821
174,-20.906352143418104,-0.4505736231803894,6.014814376831055,59.309788994786004
175,-17.213858067402448,-0.4333760142326355,4.84609317779541,55.39837569258305
176,-15.380725810675543,-0.4504268169403076,2.534442901611328,41.25977750065172
